,title,label
5668,learn computer in part computer tutorial hard drive hide unhide,education_videos
5669,language tutorial learn language in basic class part,education_videos
5670,computer course part learn computer in computer training,education_videos
5671,excel tutorial learn excel learn excel,education_videos
5672,selenium tutorial for what is selenium selenium testing tutorial,education_videos
5673,adobe tutorial the for,education_videos
5674,learn in days day,education_videos
5675,tailor collar drafting pattern cutting and stitching part of tutorial learning course,education_videos
5676,how to make a for,education_videos
5677,learn how to create basic tutorial in,education_videos
5678,the guide to excel excel tutorial,education_videos
5679,learn tutorial,education_videos
5680,how to create and sell an course the complete guide,education_videos
5681,how to create an course in tutorial,education_videos
5682,learn angular in free crash course,education_videos
5683,part training in complete course tutorial tutorial in,education_videos
5684,lightroom for full free training course lightroom,education_videos
5685,learn react react crash course react tutorial with,education_videos
5686,learn in,education_videos
5687,angular tutorial for learn angular from scratch,education_videos
5688,learn in,education_videos
5689,learn bootstrap tutorial training class by sir,education_videos
5690,what is process tutorial for training,education_videos
5691,course introduction days to learn and,education_videos
